Unnamed: 0;iso_code;country;year;region;compl_primary;out_primary
57458;ZWE;Zimbabwe;2015;Masvingo;0.880999982357025;0.0703999996185303
57459;ZWE;Zimbabwe;2015;Matabeleland North;0.915300011634827;0.0406999997794628
57460;ZWE;Zimbabwe;2015;Matabeleland South;0.861100018024445;0.0728000029921532
57461;ZWE;Zimbabwe;2015;Midlands;0.84689998626709;0.0494999997317791
57701;ZWE;Zimbabwe;2009;Bulawayo;;
57702;ZWE;Zimbabwe;2009;Harare;;
57703;ZWE;Zimbabwe;2009;Manicaland;;
57704;ZWE;Zimbabwe;2009;Mashonaland Central;;
57705;ZWE;Zimbabwe;2009;Mashonaland East;;
57706;ZWE;Zimbabwe;2009;Mashonaland West;;
57707;ZWE;Zimbabwe;2009;Masvingo;;
57708;ZWE;Zimbabwe;2009;Matabeleland North;;
57709;ZWE;Zimbabwe;2009;Matabeleland South;;
57710;ZWE;Zimbabwe;2009;Midlands;;
57927;ZWE;Zimbabwe;2014;Bulawayo;0.961700022220612;0.0264999996870756
57928;ZWE;Zimbabwe;2014;Harare;0.958899974822998;0.0489999987185001
57929;ZWE;Zimbabwe;2014;Manicaland;0.865700006484985;0.0736000016331673
57930;ZWE;Zimbabwe;2014;Mashonaland Central;0.734200000762939;0.096900001168251
57931;ZWE;Zimbabwe;2014;Mashonaland East;0.925499975681305;0.0540999993681908
57932;ZWE;Zimbabwe;2014;Mashonaland West;0.830600023269653;0.0800999999046326
57933;ZWE;Zimbabwe;2014;Masvingo;0.814599990844727;0.0759999975562096
57934;ZWE;Zimbabwe;2014;Matabeleland North;0.88239997625351;0.0555000007152557
57935;ZWE;Zimbabwe;2014;Matabeleland South;0.861599981784821;0.0575000010430813
57936;ZWE;Zimbabwe;2014;Midlands;0.841600000858307;0.0776999965310097
70915;COD;D. R. Congo;2018;Bas Uele;;0.110100001096725
70916;COD;D. R. Congo;2018;Equateur;;0.190999999642372
70917;COD;D. R. Congo;2018;Haut Katanga;;0.24719999730587
70918;COD;D. R. Congo;2018;Haut Lomami;;0.19760000705719
70919;COD;D. R. Congo;2018;Haut Uele;;0.258599996566772
70920;COD;D. R. Congo;2018;Ituri;;0.349200010299683
70921;COD;D. R. Congo;2018;Kasai;;0.423200011253357
70922;COD;D. R. Congo;2018;Kasai Central;;0.269600003957748
70923;COD;D. R. Congo;2018;Kasai Oriental;;0.222599998116493
70924;COD;D. R. Congo;2018;Kinshasa;;0.0795999988913536
70925;COD;D. R. Congo;2018;Kongo Central;;0.180999994277954
70926;COD;D. R. Congo;2018;Kwango;;0.324200004339218
70927;COD;D. R. Congo;2018;Kwilu;;0.218899995088577
70928;COD;D. R. Congo;2018;Lomami;;0.201800003647804
70929;COD;D. R. Congo;2018;Lualaba;;0.325199991464615
70930;COD;D. R. Congo;2018;Maindombe;;0.197400003671646
70931;COD;D. R. Congo;2018;Maniema;;0.170300006866455
70932;COD;D. R. Congo;2018;Mongala;;0.303299993276596
70933;COD;D. R. Congo;2018;Nord Kivu;;0.190799996256828
70934;COD;D. R. Congo;2018;Nord Ubangi;;0.233999997377396
70935;COD;D. R. Congo;2018;Sankuru;;0.128700003027916
70936;COD;D. R. Congo;2018;Sud Kivu;;0.18529999256134
70937;COD;D. R. Congo;2018;Sud Ubangi;;0.2533999979496
70938;COD;D. R. Congo;2018;Tanganyika;;0.375400006771088
70939;COD;D. R. Congo;2018;Tshopo;;0.156000003218651
70940;COD;D. R. Congo;2018;Tshuapa;;0.38850000500679
72333;DZA;Algeria;2019;Haut Plateau Centre;0.930199980735779;0.0461999997496605
72334;DZA;Algeria;2019;Haut Plateau Est;0.96450001001358;0.0240000002086163
72335;DZA;Algeria;2019;Haut Plateau Ouest;0.968699991703033;0.0215000007301569
72336;DZA;Algeria;2019;Nord Centre;0.971400022506714;0.0294000003486872
72337;DZA;Algeria;2019;Nord Est;0.969399988651276;0.0254999995231628
72338;DZA;Algeria;2019;Nord Ouest;0.967599987983704;0.0294000003486872
72339;DZA;Algeria;2019;Sud;0.949500024318695;0.0274000000208616
72922;GHA;Ghana;2018;Ashanti;;0.137099996209145
72923;GHA;Ghana;2018;Brong Ahafo;;0.216700002551079
72924;GHA;Ghana;2018;Central;;0.179700002074242
72925;GHA;Ghana;2018;Eastern;;0.157399997115135
72926;GHA;Ghana;2018;Greater Accra;;0.105700001120567
72927;GHA;Ghana;2018;Northern;;0.32940000295639
72928;GHA;Ghana;2018;Upper East;;0.188999995589256
72929;GHA;Ghana;2018;Upper West;;0.239199995994568
72930;GHA;Ghana;2018;Volta;;0.251300007104874
72931;GHA;Ghana;2018;Western;;0.190200001001358
73262;GMB;Gambia;2018;Banjul;0.814300000667572;0.0689999982714653
73263;GMB;Gambia;2018;Basse;0.363900005817413;0.258100003004074
73264;GMB;Gambia;2018;Brikama;0.750999987125397;0.179499998688698
73265;GMB;Gambia;2018;Janjanbureh;0.461800009012222;0.365299999713898
73266;GMB;Gambia;2018;Kanifing;0.79449999332428;0.135900005698204
73267;GMB;Gambia;2018;Kerewan;0.539799988269806;0.284999996423721
73268;GMB;Gambia;2018;Kuntaur;0.327499985694885;0.408300012350082
73269;GMB;Gambia;2018;Mansakonko;0.654299974441528;0.135900005698204
73495;GNB;Guinea-Bissau;2019;Bafata;;0.319000005722046
73496;GNB;Guinea-Bissau;2019;Biombo;;0.2533999979496
73497;GNB;Guinea-Bissau;2019;Bolama/Bijagos;;0.258899986743927
73498;GNB;Guinea-Bissau;2019;Cacheu;;0.203899994492531
73499;GNB;Guinea-Bissau;2019;Gabu;;0.479000002145767
73500;GNB;Guinea-Bissau;2019;Oio;;0.487899988889694
73501;GNB;Guinea-Bissau;2019;Quinara;;0.236800000071526
73502;GNB;Guinea-Bissau;2019;Sab;;0.151099994778633
73503;GNB;Guinea-Bissau;2019;Tombali;;0.265599995851517
75352;MDG;Madagascar;2018;Alaotra Mangoro;0.662000000476837;0.162599995732307
75353;MDG;Madagascar;2018;Amoron'i Mania;;0.198899999260902
75354;MDG;Madagascar;2018;Analamanga;0.823599994182587;0.0566999986767769
75355;MDG;Madagascar;2018;Analanjirofo;0.752900004386902;0.12890000641346
75356;MDG;Madagascar;2018;Androy;0.270099997520447;0.323900014162064
75357;MDG;Madagascar;2018;Anosy;0.307799994945526;0.504000008106232
75358;MDG;Madagascar;2018;Atsimo Andrefana;0.254799991846085;0.512899994850159
75359;MDG;Madagascar;2018;Atsimo Atsinanana;0.330300003290176;0.42960000038147
75360;MDG;Madagascar;2018;Atsinanana;0.589600026607513;0.143500000238419
75361;MDG;Madagascar;2018;Betsiboka;0.458799988031387;0.296299993991852
75362;MDG;Madagascar;2018;Boeny;0.40599998831749;0.327499985694885
75363;MDG;Madagascar;2018;Bongolava;0.551900029182434;0.209399998188019
75364;MDG;Madagascar;2018;Diana;0.735099971294403;0.145300000905991
75365;MDG;Madagascar;2018;Haute Matsiatra;0.58160001039505;0.150499999523163
75366;MDG;Madagascar;2018;Ihorombe;0.307200014591217;0.422100007534027
75367;MDG;Madagascar;2018;Itasy;0.625999987125397;0.111900001764297
75368;MDG;Madagascar;2018;Melaky;0.298099994659424;0.347600013017654
75369;MDG;Madagascar;2018;Menabe;0.372599989175797;0.393299996852875
75370;MDG;Madagascar;2018;Sava;0.750199973583221;0.0627000033855438
75371;MDG;Madagascar;2018;Sofia;0.667999982833862;0.164000004529953
75372;MDG;Madagascar;2018;Vakinankaratra;0.665300011634827;0.155200004577637
75373;MDG;Madagascar;2018;Vatovavy Fitovinany;0.447200000286102;0.301099985837936
77235;SLE;Sierra Leone;2017;East;0.609000027179718;0.1807000041008
77236;SLE;Sierra Leone;2017;North;0.585399985313416;0.196899995207787
77237;SLE;Sierra Leone;2017;South;0.523800015449524;0.229200005531311
77238;SLE;Sierra Leone;2017;West;0.847400009632111;0.10419999808073
77535;STP;S. Tome/Principe;2019;Distrito De Agua Grande;0.945200026035309;0.0625
77536;STP;S. Tome/Principe;2019;Distrito De M<c9> Zochi;0.910099983215332;0.193599998950958
77537;STP;S. Tome/Principe;2019;Regi<c3>O Autonoma Do Principe;0.81879997253418;0.135000005364418
77538;STP;S. Tome/Principe;2019;Regi<c3>O Norte Oeste;0.884599983692169;0.0878000035881996
77539;STP;S. Tome/Principe;2019;Regi<c3>O Sul Este;0.847800016403198;0.0749000012874603
78000;TCD;Chad;2019;Barh El Gazal;0.11259999871254;0.819199979305267
78001;TCD;Chad;2019;Batha;0.0996000021696091;0.825299978256226
78002;TCD;Chad;2019;Borkou;0.161200001835823;0.821300029754639
78003;TCD;Chad;2019;Chari Baguirmi;0.163200005888939;0.741299986839294
78004;TCD;Chad;2019;Ennedi Est;0.118699997663498;0.810199975967407
78005;TCD;Chad;2019;Ennedi Ouest;0.163599997758865;0.748199999332428
78006;TCD;Chad;2019;Guera;0.324400007724762;0.600300014019012
78007;TCD;Chad;2019;Hadjer Lamis;0.0826999992132187;0.861599981784821
78008;TCD;Chad;2019;Kanem;0.0236000008881092;0.94760000705719
78009;TCD;Chad;2019;Lac;0.142100006341934;0.829800009727478
78010;TCD;Chad;2019;Logone Occidental;0.475400000810623;0.316399991512299
78011;TCD;Chad;2019;Logone Oriental;0.39190000295639;0.28600001335144
78012;TCD;Chad;2019;Mandoul;0.392800003290176;0.35139998793602
78013;TCD;Chad;2019;Mayo Kebbi Est;0.577600002288818;0.340400010347366
78014;TCD;Chad;2019;Mayo Kebbi Ouest;0.724200010299683;0.306100010871887
78015;TCD;Chad;2019;Moyen Chari;0.513400018215179;0.279399991035461
78016;TCD;Chad;2019;N'Djamena;0.637899994850159;0.374399989843369
78017;TCD;Chad;2019;Ouaddae;0.106200002133846;0.841600000858307
78018;TCD;Chad;2019;Salamat;0.144899994134903;0.744799971580505
78019;TCD;Chad;2019;Sila;0.0926000028848648;0.856100022792816
78020;TCD;Chad;2019;Tandjile;0.390100002288818;0.372399985790253
78021;TCD;Chad;2019;Wadi Fira;0.134800001978874;0.82150000333786
79239;TGO;Togo;2017;Centrale;;0.0659999996423721
79240;TGO;Togo;2017;Golfe Urbain;;0.032600000500679
79241;TGO;Togo;2017;Kara;;0.164700001478195
79242;TGO;Togo;2017;Lom<e9> Commune;;0.0318000018596649
79243;TGO;Togo;2017;Maritime;;0.0716999992728233
79244;TGO;Togo;2017;Plateaux;;0.0684999972581863
79245;TGO;Togo;2017;Savanes;;0.161300003528595
80189;ZWE;Zimbabwe;2019;Bulawayo;0.983299970626831;0.0542999990284443
80190;ZWE;Zimbabwe;2019;Harare;0.997699975967407;0.0637999996542931
80191;ZWE;Zimbabwe;2019;Manicaland;0.928300023078918;0.0975999981164932
80192;ZWE;Zimbabwe;2019;Mashonaland Central;0.882000029087067;0.155100002884865
80193;ZWE;Zimbabwe;2019;Mashonaland East;0.940500020980835;0.0961999967694283
80194;ZWE;Zimbabwe;2019;Mashonaland West;0.910300016403198;0.111100003123283
80195;ZWE;Zimbabwe;2019;Masvingo;0.889900028705597;0.106600001454353
80196;ZWE;Zimbabwe;2019;Matabeleland North;0.911800026893616;0.0953999981284142
80197;ZWE;Zimbabwe;2019;Matabeleland South;0.936500012874603;0.104699999094009
80198;ZWE;Zimbabwe;2019;Midlands;0.934899985790253;0.0800999999046326
82299;EGY;Egypt;2015;Alexandria;0.869199991226196;0.0689999982714653
82300;EGY;Egypt;2015;Cairo;0.932399988174438;0.0272000003606081
82301;EGY;Egypt;2015;Port said;0.989099979400635;0.0405000001192093
82302;EGY;Egypt;2015;Suez;0.965900003910065;0.0208999998867512
82303;EGY;Egypt;2015;]Assiut;0.84799998998642;0.0982000008225441
82304;EGY;Egypt;2015;]Aswan;0.936699986457825;0.0531000010669231
82305;EGY;Egypt;2015;]Bani swef;0.877099990844727;0.0614000000059605
82306;EGY;Egypt;2015;]Beheira;0.869599997997284;0.0876000002026558
82307;EGY;Egypt;2015;]Dakahlia;0.939800024032593;0.0491999983787537
82308;EGY;Egypt;2015;]Damietta;0.953700006008148;0.0283000003546476
82309;EGY;Egypt;2015;]Elbahr elahmar;;0.0126000000163913
82310;EGY;Egypt;2015;]Elwadi elgadid;;0.0
82311;EGY;Egypt;2015;]Fayoum;0.841199994087219;0.0975999981164932
82312;EGY;Egypt;2015;]Gharbia;0.966899991035461;0.0498999990522861
82313;EGY;Egypt;2015;]Giza;0.943599998950958;0.0480999983847141
82314;EGY;Egypt;2015;]Ismailya;0.978200018405914;0.0693999975919724
82315;EGY;Egypt;2015;]Kafr elsheikh;0.912999987602234;0.0566000007092953
82316;EGY;Egypt;2015;]Luxor;0.949100017547607;0.0357000008225441
82317;EGY;Egypt;2015;]Matrouh;0.870100021362305;0.105400003492832
82318;EGY;Egypt;2015;]Menia;0.875999987125397;0.0888999998569489
82319;EGY;Egypt;2015;]Monofia;0.899100005626678;0.0425000004470348
82320;EGY;Egypt;2015;]North sinai;1.0;0.0229000002145767
82321;EGY;Egypt;2015;]Qena;0.964600026607513;0.0733999982476234
82322;EGY;Egypt;2015;]Qualioubia;0.927900016307831;0.0416000001132488
82323;EGY;Egypt;2015;]Sharkia;0.943199992179871;0.0456000007688999
82324;EGY;Egypt;2015;]Sohag;0.848100006580353;0.13400000333786
82325;EGY;Egypt;2015;]South sinai;;
82806;EGY;Egypt;2017;Alexandria;0.904500007629395;0.0520999990403652
82807;EGY;Egypt;2017;Cairo;0.95279997587204;0.0230999998748302
82808;EGY;Egypt;2017;Port Said;0.982999980449677;0.0211999993771315
82809;EGY;Egypt;2017;Suez;0.969900012016296;0.0392000004649162
82810;EGY;Egypt;2017;Assiut;0.874599993228912;0.0544999986886978
82811;EGY;Egypt;2017;Aswan;0.981899976730347;0.0324999988079071
82812;EGY;Egypt;2017;Bani Swef;0.898500025272369;0.0310999993234873
82813;EGY;Egypt;2017;Beheira;0.917900025844574;0.0328000001609325
82814;EGY;Egypt;2017;Dakahlia;0.956700026988983;0.0461999997496605
82815;EGY;Egypt;2017;Damietta;0.937099993228912;0.0129000004380941
82816;EGY;Egypt;2017;Fayoum;0.887000024318695;0.0653999969363213
82817;EGY;Egypt;2017;Frontier Governorates;0.935599982738495;0.0118000004440546
82818;EGY;Egypt;2017;Gharbia;0.96450001001358;0.0247000008821487
82819;EGY;Egypt;2017;Giza;0.952199995517731;0.0335999988019466
82820;EGY;Egypt;2017;Ismailya;0.922100007534027;0.0255999993532896
82821;EGY;Egypt;2017;Kafr Elsheikh;0.98360002040863;0.0229000002145767
82822;EGY;Egypt;2017;Luxor;0.985499978065491;0.0388000011444092
82823;EGY;Egypt;2017;Menia;0.922500014305115;0.0410000011324883
82824;EGY;Egypt;2017;Monofia;0.938799977302551;0.035300001502037
82825;EGY;Egypt;2017;Qena;0.921599984169006;0.0377999991178513
82826;EGY;Egypt;2017;Qualioubia;0.914600014686584;0.025900000706315
82827;EGY;Egypt;2017;Sharkia;0.987299978733063;0.0119000002741814
82828;EGY;Egypt;2017;Sohag;0.926999986171722;0.0750000029802322
156721;CAF;C. A. R.;2019;RÃÂ©Gion 3;0.121200002729893;0.305500000715256
156722;CAF;C. A. R.;2019;RÃÂ©Gion 4;0.180800005793571;0.278699994087219
156723;CAF;C. A. R.;2019;RÃÂ©Gion 1;0.304100006818771;0.209999993443489
156724;CAF;C. A. R.;2019;RÃÂ©Gion 2;0.223100006580353;0.325599998235703
156725;CAF;C. A. R.;2019;RÃÂ©Gion 7;0.594799995422363;0.067100003361702
156726;CAF;C. A. R.;2019;RÃÂ©Gion 6;0.209499999880791;0.419699996709824
156727;CAF;C. A. R.;2019;RÃÂ©Gion 5;0.133100003004074;0.318699985742569
161119;LBR;Liberia;2019;North Central;0.187000006437302;0.662599980831146
161120;LBR;Liberia;2019;North Western;0.238399997353554;0.617200016975403
161121;LBR;Liberia;2019;South Central;0.427100002765656;0.483500003814697
161122;LBR;Liberia;2019;South Eastern A;0.146200001239777;0.68010002374649
161123;LBR;Liberia;2019;South Eastern B;0.188899993896484;0.537800014019012
161586;MRT;Mauritania;2020;Adrar;0.559099972248077;0.162400007247925
161587;MRT;Mauritania;2020;Assaba;0.330099999904633;0.497999995946884
161588;MRT;Mauritania;2020;Brakna;0.421000003814697;0.378899991512299
161589;MRT;Mauritania;2020;Dakhlet Nouadhibou;0.754000008106232;0.22579999268055
161590;MRT;Mauritania;2020;Gorgol;0.266099989414215;0.527100026607513
161591;MRT;Mauritania;2020;Guidimagha;0.276800006628036;0.541100025177002
161592;MRT;Mauritania;2020;Hodh Echargui;0.20270000398159;0.558399975299835
161593;MRT;Mauritania;2020;Hodh Gharbi;0.22409999370575;0.624700009822845
161594;MRT;Mauritania;2020;Nouakchott Nord;0.551699995994568;0.284200012683868
161595;MRT;Mauritania;2020;Nouakchott Ouest;0.623300015926361;0.295100003480911
161596;MRT;Mauritania;2020;Nouakchott Sud;0.557399988174438;0.353199988603592
161597;MRT;Mauritania;2020;Tagant;0.407499998807907;0.341800004243851
161598;MRT;Mauritania;2020;Tiris Zemour Et Inchiri;0.701799988746643;0.19030000269413
161599;MRT;Mauritania;2020;Trarza;0.484400004148483;0.33500000834465
162024;MWI;Malawi;2020;Central;0.448399990797043;0.0740000009536743
162025;MWI;Malawi;2020;North;0.610499978065491;0.0299999993294477
162026;MWI;Malawi;2020;South;0.507200002670288;0.0720999985933304
162126;RWA;Rwanda;2020;East;0.572700023651123;0.0636999979615211
162127;RWA;Rwanda;2020;Kigali;0.755299985408783;0.0397000014781952
162128;RWA;Rwanda;2020;North;0.592299997806549;0.0410000011324883
162129;RWA;Rwanda;2020;South;0.620000004768372;0.064300000667572
162130;RWA;Rwanda;2020;West;0.644800007343292;0.0838999971747398
162809;SLE;Sierra Leone;2019;Eastern;0.694800019264221;0.0856999978423119
162810;SLE;Sierra Leone;2019;North Western;0.62389999628067;0.117399998009205
162811;SLE;Sierra Leone;2019;Northern;0.70169997215271;0.116599999368191
162812;SLE;Sierra Leone;2019;Southern;0.549899995326996;0.131600007414818
162813;SLE;Sierra Leone;2019;Western;0.857800006866455;0.0731000006198883
164443;SEN;Senegal;2019;Thies;0.528299987316132;0.330799996852875
164516;SEN;Senegal;2019;Diourbel;0.225099995732307;0.71450001001358
164686;SEN;Senegal;2019;Fatick;0.501299977302551;0.352400004863739
164704;SEN;Senegal;2019;Louga;0.39190000295639;0.433200001716614
164712;SEN;Senegal;2019;Dakar;0.631200015544891;0.190999999642372
164733;SEN;Senegal;2019;Tambacounda;0.348399996757507;0.430400013923645
164774;SEN;Senegal;2019;Ziguinchor;0.754999995231628;0.058899998664856
164871;SEN;Senegal;2019;Kaffrine;0.229000002145767;0.700100004673004
164881;SEN;Senegal;2019;Saint Louis;0.421900004148483;0.358200013637543
164911;SEN;Senegal;2019;Kedougou;0.62389999628067;0.127900004386902
164915;SEN;Senegal;2019;Kolda;0.55129998922348;0.303400009870529
164972;SEN;Senegal;2019;Kaolack;0.492700010538101;0.446299999952316
164989;SEN;Senegal;2019;Matam;0.354699999094009;0.45770001411438
165001;SEN;Senegal;2019;Sedhiou;0.517300009727478;0.259700000286102
166749;MDG;Madagascar;2021;Alaotra Mangoro;0.60369998216629;0.125699996948242
166750;MDG;Madagascar;2021;Amoron I Mania;0.431400001049042;0.165299996733665
166751;MDG;Madagascar;2021;Analamanga;0.751399993896484;0.0573999993503094
166752;MDG;Madagascar;2021;Analanjirofo;0.628099977970123;0.103399999439716
166753;MDG;Madagascar;2021;Androy;0.242300003767014;0.31029999256134
166754;MDG;Madagascar;2021;Anosy;0.231800004839897;0.543500006198883
166755;MDG;Madagascar;2021;Antananarivo;0.803900003433228;0.0590999983251095
166756;MDG;Madagascar;2021;Atsimo Andrefana;0.405699998140335;0.454899996519089
166757;MDG;Madagascar;2021;Atsimo Atsinanana;0.35139998793602;0.410600006580353
166758;MDG;Madagascar;2021;Atsinanana;0.444400012493134;0.174400001764297
166759;MDG;Madagascar;2021;Betsiboka;0.410899996757507;0.340299993753433
166760;MDG;Madagascar;2021;Boeny;0.448100000619888;0.265399992465973
166761;MDG;Madagascar;2021;Bongolava;0.503799974918365;0.134299993515015
166762;MDG;Madagascar;2021;Diana;0.603900015354156;0.11879999935627
166763;MDG;Madagascar;2021;Haute Matsiatra;0.463299989700317;0.170699998736382
166764;MDG;Madagascar;2021;Ihorombe;0.316700011491776;0.418199986219406
166765;MDG;Madagascar;2021;Itasy;0.492900013923645;0.112800002098083
166766;MDG;Madagascar;2021;Melaky;0.262699991464615;0.410299986600876
166767;MDG;Madagascar;2021;Menabe;0.227099999785423;0.560500025749207
166768;MDG;Madagascar;2021;Sava;0.540199995040894;0.1283999979496
166769;MDG;Madagascar;2021;Sofia;0.443399995565414;0.152099996805191
166770;MDG;Madagascar;2021;Vakinankaratra;0.596800029277802;0.0982000008225441
166771;MDG;Madagascar;2021;Vatovavy Fitovinany;0.401899993419647;0.207900002598763
174682;TUN;Tunisia;2018;Centre Est;0.948099970817566;0.0275999996811152
174683;TUN;Tunisia;2018;Centre Ouest;0.891300022602081;0.0416000001132488
174684;TUN;Tunisia;2018;District Tunis;0.981800019741058;0.0287999995052814
174685;TUN;Tunisia;2018;Nord Est;0.95279997587204;0.0509999990463257
174686;TUN;Tunisia;2018;Nord Ouest;0.935800015926361;0.0296999998390675
174687;TUN;Tunisia;2018;Sud Est;0.975199997425079;0.0247000008821487
174688;TUN;Tunisia;2018;Sud Ouest;0.979200005531311;0.0362000018358231
177659;BEN;Benin;2017;Plateau;0.364199995994568;0.256900012493134
177660;BEN;Benin;2017;Zou;0.596199989318848;0.222599998116493
177661;BEN;Benin;2017;Atlantic;0.576799988746643;0.166600003838539
177662;BEN;Benin;2017;Borgou;0.355399996042252;0.52700001001358
177663;BEN;Benin;2017;Donga;0.407799988985062;0.259900003671646
177664;BEN;Benin;2017;Littoral;0.76419997215271;0.0564000010490417
177665;BEN;Benin;2017;Oueme;0.66509997844696;0.112800002098083
177666;BEN;Benin;2017;Collines;0.621100008487701;0.180899992585182
177667;BEN;Benin;2017;Atacora;0.343400001525879;0.447299987077713
177668;BEN;Benin;2017;Couffo;0.414499998092651;0.261700004339218
177669;BEN;Benin;2017;Alibori;0.224500000476837;0.662199974060059
177670;BEN;Benin;2017;Mono;0.517799973487854;0.104800000786781
177671;COG;Congo;2015;Cuvette;0.643400013446808;0.0397000014781952
177672;COG;Congo;2015;Pointe Noire;0.880599975585938;0.015599999576807
177673;COG;Congo;2015;Lekoumou;0.520500004291534;0.0976999998092651
177674;COG;Congo;2015;Niari;0.607900023460388;0.0443999990820885
177675;COG;Congo;2015;Pool;0.512099981307983;0.0463000014424324
177676;COG;Congo;2015;Plateaux;0.5310999751091;0.048200000077486
177677;COG;Congo;2015;Kouilou;0.549199998378754;0.0869000032544136
177678;COG;Congo;2015;Likouala;0.604700028896332;0.0706000030040741
177679;COG;Congo;2015;Cuvette Ouest;0.488499999046326;0.0608999989926815
177680;COG;Congo;2015;Brazzaville;0.926400005817413;0.0187999997287989
177681;COG;Congo;2015;Sangha;0.662999987602234;0.117799997329712
177682;COG;Congo;2015;Bouenza;0.637499988079071;0.0377999991178513
177686;GIN;Guinea;2018;N'Zerekore;0.431100010871887;0.314399987459183
177687;GIN;Guinea;2018;Kindia;0.48089998960495;0.283300012350082
177688;GIN;Guinea;2018;Conakry;0.734300017356873;0.115900002419949
177689;GIN;Guinea;2018;Faranah;0.366800010204315;0.437299996614456
177690;GIN;Guinea;2018;Boke;0.419600009918213;0.379599988460541
177691;GIN;Guinea;2018;Labe;0.33500000834465;0.396899998188019
177692;GIN;Guinea;2018;Kankan;0.233199998736382;0.524900019168854
177693;GIN;Guinea;2018;Mamou;0.451799988746643;0.308400005102158
177710;MDG;Madagascar;2018;Amoron'I Mania;0.554499983787537;
177711;MLI;Mali;2018;Segou;0.411500006914139;0.531000018119812
177712;MLI;Mali;2018;Gao;0.387100011110306;0.504999995231628
177713;MLI;Mali;2018;Kidal;0.0693999975919724;0.820200026035309
177714;MLI;Mali;2018;Sikasso;0.385600000619888;0.422100007534027
177715;MLI;Mali;2018;Mopti;0.381599992513657;0.580299973487854
177716;MLI;Mali;2018;Bamako;0.779600024223328;0.179399996995926
177717;MLI;Mali;2018;Koulikoro;0.462399989366531;0.412299990653992
177718;MLI;Mali;2018;Toumbouctou;0.337900012731552;0.640699982643127
177719;MLI;Mali;2018;Kayes;0.380699992179871;0.406899988651276
177720;NGA;Nigeria;2018;South South;0.962800025939941;0.131500005722046
177721;NGA;Nigeria;2018;South West;0.933700025081635;0.120099999010563
177722;NGA;Nigeria;2018;North Central;0.742200016975403;0.335099995136261
177723;NGA;Nigeria;2018;North East;0.467900007963181;0.52209997177124
177724;NGA;Nigeria;2018;South East;0.917800009250641;0.107600003480911
177725;NGA;Nigeria;2018;North West;0.57480001449585;0.420199990272522
177736;SEN;Senegal;2017;Kolda;0.335599988698959;0.346199989318848
177737;SEN;Senegal;2017;Kedougou;0.517599999904633;0.271100014448166
177738;SEN;Senegal;2017;Thies;0.51529997587204;0.290399998426437
177739;SEN;Senegal;2017;Louga;0.339700013399124;0.543699979782104
177740;SEN;Senegal;2017;Matam;0.440499991178513;0.488200008869171
177741;SEN;Senegal;2017;Sedhiou;0.516799986362457;0.312700003385544
177742;SEN;Senegal;2017;Tambacounda;0.325899988412857;0.478199988603592
177743;SEN;Senegal;2017;Diourbel;0.225899994373322;0.661899983882904
177744;SEN;Senegal;2017;Dakar;0.72299998998642;0.119400002062321
177745;SEN;Senegal;2017;Kaolack;0.479499995708466;0.454100012779236
177746;SEN;Senegal;2017;Fatick;0.614799976348877;0.292400002479553
177747;SEN;Senegal;2017;Saint Louis;0.48199999332428;0.342200011014938
177748;SEN;Senegal;2017;Ziguinchor;0.777400016784668;0.0776000022888184
177749;SEN;Senegal;2017;Kaffrine;0.228300005197525;0.666000008583069
177750;ZAF;South Africa;2016;Gauteng;0.997900009155273;0.0078999996185302
177751;ZAF;South Africa;2016;Free State;0.955999970436096;0.0111999996006489
177752;ZAF;South Africa;2016;Northern Cape;0.949599981307983;0.0151000004261732
177753;ZAF;South Africa;2016;Limpopo;0.981599986553192;0.0024000001139938
177754;ZAF;South Africa;2016;North West;0.935699999332428;0.0176999997347593
177755;ZAF;South Africa;2016;Kwazulu Natal;0.974399983882904;0.0189999993890524
177756;ZAF;South Africa;2016;Western Cape;0.994899988174438;0.0120000001043081
177757;ZAF;South Africa;2016;Eastern Cape;0.917699992656708;0.014299999922514
177758;ZAF;South Africa;2016;Mpumalanga;0.936699986457825;0.0116999996826053
177764;ZMB;Zambia;2018;Eastern;0.506500005722046;0.277700006961823
177765;ZMB;Zambia;2018;Luapula;0.598999977111816;0.250499993562698
177766;ZMB;Zambia;2018;Western;0.681299984455109;0.140599995851517
177767;ZMB;Zambia;2018;North Western;0.702700018882751;0.111000001430511
177768;ZMB;Zambia;2018;Northern;0.635299980640411;0.174700006842613
177769;ZMB;Zambia;2018;Copperbelt;0.847599983215332;0.115800000727177
177770;ZMB;Zambia;2018;Muchinga;0.661800026893616;0.169100001454353
177771;ZMB;Zambia;2018;Lusaka;0.866900026798248;0.09740000218153
177772;ZMB;Zambia;2018;Southern;0.802699983119965;0.0997999981045723
177773;ZMB;Zambia;2018;Central;0.754199981689453;0.205099999904633
179124;MLI;Mali;2020;Bamako;0.780900001525879;0.0821999981999397
179125;MLI;Mali;2020;Gao;0.710900008678436;0.168400004506111
179126;MLI;Mali;2020;Kayes;0.236599996685982;0.381000012159348
179127;MLI;Mali;2020;Kidal;0.138899996876717;0.503000020980835
179128;MLI;Mali;2020;Koulikoro;0.388000011444092;0.42509999871254
179129;MLI;Mali;2020;Mopti;0.392899990081787;0.587999999523163
179130;MLI;Mali;2020;Sikasso;0.517000019550323;0.344599992036819
179131;MLI;Mali;2020;SÃÂ©gou;0.435499995946884;0.453299999237061
