"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8600006103516","63.2099990844727","63.9000015258789","64.2600021362305","64.879997253418","65.5","65.8600006103516","65.879997253418","66.2300033569336","66.5299987792969","66.6699981689453","67.0800018310547","67.6399993896484","67.7099990844727","68.4700012207031","66.7900009155273","67.379997253418","68.6699981689453","68.9000015258789","69.4800033569336","69.0299987792969","68.1500015258789","68.2799987792969","68.5599975585938","68.9300003051758","69.8399963378906","71.8499984741211","73.25","74.2399978637695","74.6100006103516","75.2200012207031","75.7900009155273","76.3399963378906","77.6900024414062","77.9100036621094","78.0400009155273","78.2600021362305","78.5","78.7300033569336","78.9800033569336","",
"South Sudan","SSD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7000007629395","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8699989318848","63.2200012207031","63.9099998474121","64.2600021362305","64.879997253418","65.5100021362305","65.8600006103516","65.879997253418","66.2300033569336","66.5400009155273","66.6699981689453","67.0800018310547","67.6399993896484","67.7099990844727","68.4800033569336","66.8000030517578","67.379997253418","68.6699981689453","68.9000015258789","69.4800033569336","69.0299987792969","68.1500015258789","68.2799987792969","68.5599975585938","68.9300003051758","69.8499984741211","71.8600006103516","73.25","74.2399978637695","74.6100006103516","75.2200012207031","75.7900009155273","76.3399963378906","77.6999969482422","77.9100036621094","78.0400009155273","78.2600021362305","78.5","78.7300033569336","78.9800033569336","",
"Small states","SST","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1900024414062","87.4800033569336","87.5800018310547","87.6399993896484","87.6500015258789","87.7799987792969","87.8000030517578","87.9700012207031","88.3300018310547","88.6900024414062","89.0899963378906","89.3499984741211","89.6100006103516","89.879997253418","90.0699996948242","90.2300033569336","90.3899993896484","89.370002746582","89.0299987792969","89.3399963378906","89.5699996948242","89.4300003051758","89.379997253418","89.6399993896484","89.9000015258789","90.379997253418","90.5699996948242","91.0400009155273","91.8899993896484","92.0400009155273","92.1800003051758","92.3099975585938","92.1900024414062","92.3300018310547","92.4599990844727","92.5699996948242","92.7099990844727","",
"Sao Tome and Principe","STP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","82.4000015258789","","","","","","","","","","93.8499984741211","","","","","","","","","","95.4199981689453","","","","","","","","","","","96.7399978637695","","","","","","","95.4899978637695","","","","","","",
"Suriname","SUR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.879997253418","","","","99.4199981689453","","98.379997253418","","97.6699981689453","","","","","","97.6900024414062","","","","","","","",
"Slovak Republic","SVK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7600021362305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","75.4499969482422","","","","","","","","","","83.75","","","","","","","","","","","","","","91.8600006103516","","","","","","91.41","","","","","","","","","","","","","","","","98.6600036621094","","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6500015258789","","","","","","","98.8099975585938","","","","","","","","99.0599975585938","","","","","","","","98.9700012207031","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","74.2799987792969","","","","","","","","","","","","","","","","","","","","","95.1900024414062","","92.4499969482422","","","","","","","","","","","","","","","","","98.3899993896484","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.94","","","","","",
"Chad","TCD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3500003814697","","","","","","","37.560001373291","","","","41.6699981689453","","","","","","","","","","","","30.7900009155273","","","45.1300010681152","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","83.0599975585938","83.2200012207031","84.5199966430664","85.8499984741211","87.0899963378906","88.1600036621094","89","89.8000030517578","90.5100021362305","91.0699996948242","91.5199966430664","92.6600036621094","93.9400024414062","94.120002746582","94.2799987792969","94.4599990844727","94.629997253418","94.7699966430664","95.0199966430664","95.2799987792969","95.4899978637695","97.7200012207031","97.7799987792969","97.8300018310547","97.8399963378906","97.9100036621094","97.9899978637695","98.120002746582","98.2099990844727","98.3000030517578","98.0999984741211","98.4800033569336","98.8499984741211","98.8099975585938","98.629997253418","98.6900024414062","98.7200012207031","98.7900009155273","98.9800033569336","99.0400009155273","99.0699996948242","99.0699996948242","98.9800033569336","99.0100021362305","99.0999984741211","99.129997253418","99.1600036621094","99.1900024414062","99.2099990844727","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","97.4899978637695","98.1699981689453","98.2099990844727","98.2699966430664","98.3300018310547","98.3899993896484","98.4100036621094","98.4599990844727","98.5","98.5500030517578","98.5899963378906","98.629997253418","98.6699981689453","98.7099990844727","98.75","98.8099975585938","98.7900009155273","98.9300003051758","98.9599990844727","98.9800033569336","98.9899978637695","98.9599990844727","99.0400009155273","99.0500030517578","99.0800018310547","99.120002746582","99.3899993896484","99.4499969482422","99.5400009155273","99.5899963378906","99.629997253418","99.6600036621094","99.6900024414062","99.7200012207031","99.7699966430664","99.8499984741211","99.879997253418","99.879997253418","99.8899993896484","99.8899993896484","99.9000015258789","99.9000015258789","",
"Togo","TGO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4400024414062","","","","","","76.4499969482422","","","81.7399978637695","77.0299987792969","79.8899993896484","","","79.66","84.2900009155273","","82.5100021362305","","87.8899993896484","","","90.3600006103516","","","",
"Thailand","THA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.870002746582","","","","","","","","","","","","","","","","","","","","97.9800033569336","","","","","98.0500030517578","","","","","96.5999984741211","","","98.3099975585938","","98.1500015258789","97.4899978637695","","98.1399993896484","98.5199966430664","","","98.1699981689453","","","",
"Tajikistan","TJK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6999969482422","","","","","","","","","","","99.8499984741211","","","98.753749783699","","","","98.554625553032","","100","","","","","","","","98.81","","","","","","","","",
"Turkmenistan","TKM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8099975585938","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9000015258789","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","87.1800003051758","87.1999969482422","87.5100021362305","87.8199996948242","88.120002746582","88.3000030517578","88.370002746582","88.5599975585938","88.7399978637695","88.9000015258789","89.0800018310547","89.2600021362305","89.4199981689453","89.5899963378906","89.8899993896484","90.2300033569336","90.5199966430664","91.1999969482422","91.870002746582","92.5299987792969","93.1800003051758","93.8099975585938","94.1500015258789","94.2900009155273","94.5400009155273","94.7699966430664","94.9800033569336","95.1399993896484","95.5400009155273","96.2900009155273","96.4000015258789","96.5800018310547","96.6900024414062","96.8899993896484","97.0899963378906","97.3099975585938","97.2799987792969","97.7099990844727","97.879997253418","97.8499984741211","98.1800003051758","98.2799987792969","98.4100036621094","98.4000015258789","98.4800033569336","98.5199966430664","98.5100021362305","98.5699996948242","98.6100006103516","98.6500015258789","98.6900024414062","",
"Timor-Leste","TLS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.64","79.5299987792969","","","","","84.379997253418","89.1399993896484","","","","","","86.129997253418","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","99.8199996948242","","","","","","","","","","","","","","","","","","","","99.3099975585938","","","","","","","","","","99.4199981689453","","","","","99.4400024414062","","","","","98.3199996948242","","100","99.8899993896484","","","","99.7200012207031","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","49.5900001525879","49.5699996948242","50.3199996948242","51.0299987792969","51.6800003051758","52.25","52.7299995422363","53.3499984741211","53.9500007629395","54.5299987792969","55.1399993896484","55.7799987792969","56.4300003051758","56.8899993896484","58.2400016784668","59.5","60.6599998474121","61.8800010681152","63.0900001525879","64.3000030517578","65.4700012207031","66.6100006103516","67.629997253418","71.5400009155273","72.8300018310547","74","75.0800018310547","76.2300033569336","77.3300018310547","78.3899993896484","79.4199981689453","79.2699966430664","80.4100036621094","81.4899978637695","82.5400009155273","84.4000015258789","85.3300018310547","85.7900009155273","87.75","88.5","89.5800018310547","90.7300033569336","91.4000015258789","91.9599990844727","95.0800018310547","95.4599990844727","95.9100036621094","96.1399993896484","96.5299987792969","96.879997253418","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8699989318848","63.2200012207031","63.9099998474121","64.2600021362305","64.879997253418","65.5100021362305","65.8600006103516","65.879997253418","66.2300033569336","66.5400009155273","66.6699981689453","67.0800018310547","67.6399993896484","67.7099990844727","68.4800033569336","66.8000030517578","67.379997253418","68.6699981689453","68.9000015258789","69.4800033569336","69.0299987792969","68.1500015258789","68.2799987792969","68.5599975585938","68.9300003051758","69.8499984741211","71.8600006103516","73.25","74.2399978637695","74.6100006103516","75.2200012207031","75.7900009155273","76.3399963378906","77.6999969482422","77.9100036621094","78.0400009155273","78.2600021362305","78.5","78.7300033569336","78.9800033569336","",
"Trinidad and Tobago","TTO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","99.2200012207031","","","","","","","","","","99.3000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","","",
"Tunisia","TUN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","74.2799987792969","","","","","","","","","","","","","","","","","","","","94.3399963378906","","","96.3000030517578","96.8199996948242","","97.1699981689453","97.3000030517578","96.8600006103516","","96.2099990844727","","","","97.9800033569336","96.8300018310547","","98.9400024414062","","98.1600036621094","","",
"Turkiye","TUR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","80.0500030517578","","","","","84.6900024414062","","","","","90.9000015258789","","","","","92.5400009155273","","","","","","","","","","","","","","95.5999984741211","96.120002746582","96.1800003051758","96.3600006103516","","97.8099975585938","98.2200012207031","98.7099990844727","99.0199966430664","99.2300033569336","99.3600006103516","99.4899978637695","99.620002746582","99.75","99.39","99.9100036621094","","99.9599990844727","92.23","","","",
"Tuvalu","TUV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8199996948242","","","99.9999999999999","","","",
"Tanzania","TZA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.75","","","","","","","","","","","","","","78.4000015258789","","","","","","","","","","85.9400024414062","","88.8109499606174","85.7600021362305","","","","","87.548390753389","","87.0699996948242","","","",
"Uganda","UGA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8000030517578","","","","","","","","","","","80.7900009155273","","","","84.0699996948242","","","","87.4100036621094","","83.6600036621094","","80.3000030517578","","79.7799987792969","","","","","89.6325197413627","","89.9400024414062","85.1500015258789","",
"Ukraine","UKR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","83.5199966430664","83.5699996948242","83.7900009155273","84.0100021362305","85.0299987792969","86.0800018310547","87.0199966430664","87.870002746582","88.5400009155273","89.25","89.9800033569336","90.5","90.9800033569336","91.8499984741211","92.9400024414062","93.1800003051758","93.5299987792969","93.9000015258789","94.2200012207031","94.5299987792969","94.8399963378906","95.1900024414062","95.4199981689453","97.1399993896484","97.2200012207031","97.3399963378906","97.4300003051758","97.5299987792969","97.6900024414062","97.9599990844727","98.0800018310547","98.1800003051758","98.0400009155273","98.2699966430664","98.6699981689453","98.7300033569336","98.6600036621094","98.7300033569336","98.8499984741211","98.8899993896484","99.0800018310547","99.0999984741211","99.1600036621094","99.0899963378906","99.1100006103516","99.2300033569336","99.2399978637695","99.2200012207031","99.2399978637695","99.2399978637695","99.2900009155273","",
"Uruguay","URY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","98.3000030517578","","","","","","","","","","98.629997253418","","","","","","","","","","","98.5800018310547","","","","","","","","","","98.7099990844727","98.7600021362305","98.9700012207031","98.8600006103516","98.7799987792969","98.8600006103516","98.9599990844727","98.9300003051758","98.8399963378906","98.9300003051758","99.1500015258789","98.9300003051758","98.879997253418","99.0199966430664","99.0304333878448","99.2","99.129997253418","99","99.0199966430664","",
"United States","USA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.870002746582","","","","","","","","","","","","","100","100","100","100","","100","100","","100","100","","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","97.9599990844727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1100006103516","","","","","","","","","95.4400024414062","","","","","","","","","","97.6","97.1999969482422","97.8","97.8","98.1","98.1","98.3","98.4000015258789","98.5","98.5299987792969","98.5","97.5599975585938","98.8","98.7","98.9","99.0100021362305","98.7600021362305","98.748038069113","","","","","","","","",
"British Virgin Islands","VGB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","95.0299987792969","","","","","","","","","","93.7300033569336","","","","","","","","","","94.5299987792969","94.8399963378906","","","","","","","","","97.0899963378906","","","","","","","","","","98.629997253418","98.1999969482422","","99.0500030517578","","","",
"Vanuatu","VUT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","71.8300018310547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2366423831233","88.6593388051641","","","93.9300003051758","","",
"World","WLD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","75.0599975585938","75.1100006103516","75.3600006103516","75.9899978637695","76.6699981689453","77.25","77.7799987792969","78.3000030517578","78.7600021362305","79.3300018310547","79.8499984741211","80.3399963378906","81.0899963378906","81.7399978637695","82.129997253418","82.5500030517578","82.9199981689453","83.2900009155273","83.6399993896484","83.9700012207031","84.2900009155273","84.5999984741211","85.4899978637695","86.3399963378906","86.6800003051758","86.7200012207031","87","87.4800033569336","87.9400024414062","88.3000030517578","88.5100021362305","88.2900009155273","88.629997253418","89.0500030517578","89.2900009155273","89.6800003051758","90.0699996948242","90.4000015258789","90.879997253418","91.120002746582","91.4000015258789","91.5899963378906","91.7399978637695","91.8300018310547","92.5500030517578","92.6399993896484","92.7600021362305","92.8499984741211","92.9800033569336","93.1100006103516","",
"Samoa","WSM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0400009155273","","","","","","","","","","","","","","","","","","","","99.2399978637695","","","","","99.6900024414062","100","","99.0199966430664","","","","","","",
"Kosovo","XKX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2200012207031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","85.1699981689453","","","","","","","","","","","","","","","","93.9100036621094","","","","","","","","","","","97.5699996948242","","98.370002746582","98.6399993896484","98.7900009155273","98.879997253418","","98.879997253418","98.9599990844727","96.7099990844727","","","98.4100036621094","","96.6999969482422","","","97.1699981689453","",
"Zambia","ZMB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.379997253418","","","","","","","","","69.4599990844727","","","69.0899963378906","","","","","","","","88.7099990844727","","","","","","","","77.6900024414062","84.0416067670309","85.8567532849787","84.1453910320871","84.4848995233983","","77.6500015258789","",
"Zimbabwe","ZWE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.0199966430664","","","","","","","","","","95.4100036621094","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5100021362305","","","","","","",
